# time,frequency,rangerate
1.495000000000000000e+02,1.458719400000000000e+08,-7.244800451673426323e+03
1.500000000000000000e+02,1.458719440000000000e+08,-7.253021352935812502e+03
1.520000000000000000e+02,1.458719280000000000e+08,-7.220137748019403261e+03
1.575000000000000000e+02,1.458719300000000000e+08,-7.224248198650596350e+03
1.630000000000000000e+02,1.458719220000000000e+08,-7.207806396192391730e+03
1.635000000000000000e+02,1.458719140000000000e+08,-7.191364593667619374e+03
1.640000000000000000e+02,1.458719180000000000e+08,-7.199585494930005552e+03
1.645000000000000000e+02,1.458719200000000000e+08,-7.203695945561198641e+03
1.650000000000000000e+02,1.458719140000000000e+08,-7.191364593667619374e+03
1.675000000000000000e+02,1.458719160000000000e+08,-7.195475044298812463e+03
1.685000000000000000e+02,1.458719160000000000e+08,-7.195475044298812463e+03
1.715000000000000000e+02,1.458719100000000000e+08,-7.183143692471800932e+03
1.720000000000000000e+02,1.458719100000000000e+08,-7.183143692471800932e+03
1.725000000000000000e+02,1.458719120000000000e+08,-7.187254143102994021e+03
1.730000000000000000e+02,1.458719100000000000e+08,-7.183143692471800932e+03
1.740000000000000000e+02,1.458719080000000000e+08,-7.179033241840607843e+03
1.780000000000000000e+02,1.458719020000000000e+08,-7.166701890013596312e+03
1.785000000000000000e+02,1.458719020000000000e+08,-7.166701890013596312e+03
1.800000000000000000e+02,1.458718900000000000e+08,-7.142039186293006424e+03
1.825000000000000000e+02,1.458718960000000000e+08,-7.154370538186584781e+03
1.830000000000000000e+02,1.458718940000000000e+08,-7.150260087555391692e+03
1.850000000000000000e+02,1.458718920000000000e+08,-7.146149636924198603e+03
1.855000000000000000e+02,1.458718900000000000e+08,-7.142039186293006424e+03
1.890000000000000000e+02,1.458718900000000000e+08,-7.142039186293006424e+03
1.900000000000000000e+02,1.458718820000000000e+08,-7.125597383834801803e+03
1.920000000000000000e+02,1.458718840000000000e+08,-7.129707834465993983e+03
1.925000000000000000e+02,1.458718820000000000e+08,-7.125597383834801803e+03
1.935000000000000000e+02,1.458718760000000000e+08,-7.113266032007789363e+03
1.940000000000000000e+02,1.458718800000000000e+08,-7.121486933203608714e+03
1.950000000000000000e+02,1.458718720000000000e+08,-7.105045130745404094e+03
1.955000000000000000e+02,1.458718720000000000e+08,-7.105045130745404094e+03
1.980000000000000000e+02,1.458718680000000000e+08,-7.096824229549585652e+03
2.020000000000000000e+02,1.458718680000000000e+08,-7.096824229549585652e+03
2.025000000000000000e+02,1.458718640000000000e+08,-7.088603328287199474e+03
2.030000000000000000e+02,1.458718620000000000e+08,-7.084492877656006385e+03
2.035000000000000000e+02,1.458718580000000000e+08,-7.076271976460187943e+03
2.050000000000000000e+02,1.458718640000000000e+08,-7.088603328287199474e+03
2.115000000000000000e+02,1.458718440000000000e+08,-7.047498822174971792e+03
2.135000000000000000e+02,1.458718380000000000e+08,-7.035167470281392525e+03
2.190000000000000000e+02,1.458718260000000000e+08,-7.010504766627369463e+03
2.200000000000000000e+02,1.458718260000000000e+08,-7.010504766627369463e+03
2.230000000000000000e+02,1.458718200000000000e+08,-6.998173414733790196e+03
2.250000000000000000e+02,1.458718160000000000e+08,-6.989952513537971754e+03
2.260000000000000000e+02,1.458718120000000000e+08,-6.981731612275585576e+03
2.290000000000000000e+02,1.458718080000000000e+08,-6.973510711079767134e+03
2.315000000000000000e+02,1.458718000000000000e+08,-6.957068908621562514e+03
2.335000000000000000e+02,1.458717940000000000e+08,-6.944737556727983247e+03
2.355000000000000000e+02,1.458717900000000000e+08,-6.936516655532164805e+03
2.360000000000000000e+02,1.458717860000000000e+08,-6.928295754269779536e+03
2.390000000000000000e+02,1.458717800000000000e+08,-6.915964402442767096e+03
2.400000000000000000e+02,1.458717760000000000e+08,-6.907743501180381827e+03
2.405000000000000000e+02,1.458717800000000000e+08,-6.915964402442767096e+03
2.410000000000000000e+02,1.458717740000000000e+08,-6.903633050615755565e+03
2.415000000000000000e+02,1.458717760000000000e+08,-6.907743501180381827e+03
2.420000000000000000e+02,1.458717720000000000e+08,-6.899522599984562476e+03
2.430000000000000000e+02,1.458717620000000000e+08,-6.878970346895165676e+03
2.435000000000000000e+02,1.458717680000000000e+08,-6.891301698722177207e+03
2.440000000000000000e+02,1.458717640000000000e+08,-6.883080797526358765e+03
2.445000000000000000e+02,1.458717640000000000e+08,-6.883080797526358765e+03
2.450000000000000000e+02,1.458717580000000000e+08,-6.870749445699346325e+03
2.465000000000000000e+02,1.458717580000000000e+08,-6.870749445699346325e+03
2.470000000000000000e+02,1.458717520000000000e+08,-6.858418093805767967e+03
2.475000000000000000e+02,1.458717500000000000e+08,-6.854307643174574878e+03
2.480000000000000000e+02,1.458717520000000000e+08,-6.858418093805767967e+03
2.490000000000000000e+02,1.458717500000000000e+08,-6.854307643174574878e+03
2.495000000000000000e+02,1.458717480000000000e+08,-6.850197192609949525e+03
2.500000000000000000e+02,1.458717440000000000e+08,-6.841976291347563347e+03
2.505000000000000000e+02,1.458717440000000000e+08,-6.841976291347563347e+03
2.510000000000000000e+02,1.458717420000000000e+08,-6.837865840716370258e+03
2.515000000000000000e+02,1.458717420000000000e+08,-6.837865840716370258e+03
2.520000000000000000e+02,1.458717400000000000e+08,-6.833755390151744905e+03
2.530000000000000000e+02,1.458717280000000000e+08,-6.809092686431154107e+03
2.540000000000000000e+02,1.458717300000000000e+08,-6.813203137062347196e+03
2.545000000000000000e+02,1.458717280000000000e+08,-6.809092686431154107e+03
2.550000000000000000e+02,1.458717300000000000e+08,-6.813203137062347196e+03
2.555000000000000000e+02,1.458717280000000000e+08,-6.809092686431154107e+03
2.560000000000000000e+02,1.458717300000000000e+08,-6.813203137062347196e+03
2.565000000000000000e+02,1.458717260000000000e+08,-6.804982235799961018e+03
2.570000000000000000e+02,1.458717260000000000e+08,-6.804982235799961018e+03
2.580000000000000000e+02,1.458717180000000000e+08,-6.788540433341756398e+03
2.600000000000000000e+02,1.458717140000000000e+08,-6.780319532145937956e+03
2.610000000000000000e+02,1.458717080000000000e+08,-6.767988180252358688e+03
2.615000000000000000e+02,1.458717060000000000e+08,-6.763877729687733336e+03
2.620000000000000000e+02,1.458717040000000000e+08,-6.759767279056540247e+03
2.630000000000000000e+02,1.458717020000000000e+08,-6.755656828425347157e+03
2.640000000000000000e+02,1.458717020000000000e+08,-6.755656828425347157e+03
2.645000000000000000e+02,1.458716980000000000e+08,-6.747435927162960979e+03
2.650000000000000000e+02,1.458716960000000000e+08,-6.743325476598335626e+03
2.655000000000000000e+02,1.458716920000000000e+08,-6.735104575335949448e+03
2.660000000000000000e+02,1.458716880000000000e+08,-6.726883674140131006e+03
2.665000000000000000e+02,1.458716880000000000e+08,-6.726883674140131006e+03
2.670000000000000000e+02,1.458716880000000000e+08,-6.726883674140131006e+03
2.675000000000000000e+02,1.458716840000000000e+08,-6.718662772877744828e+03
2.680000000000000000e+02,1.458716860000000000e+08,-6.722773223508937917e+03
2.695000000000000000e+02,1.458716780000000000e+08,-6.706331421050733297e+03
2.700000000000000000e+02,1.458716740000000000e+08,-6.698110519788348029e+03
2.705000000000000000e+02,1.458716700000000000e+08,-6.689889618592528677e+03
2.710000000000000000e+02,1.458716720000000000e+08,-6.694000069157154940e+03
2.715000000000000000e+02,1.458716680000000000e+08,-6.685779167961335588e+03
2.720000000000000000e+02,1.458716660000000000e+08,-6.681668717330143409e+03
2.725000000000000000e+02,1.458716640000000000e+08,-6.677558266698950320e+03
2.740000000000000000e+02,1.458716560000000000e+08,-6.661116464240745699e+03
2.745000000000000000e+02,1.458716540000000000e+08,-6.657006013676119437e+03
2.750000000000000000e+02,1.458716520000000000e+08,-6.652895563044927258e+03
2.755000000000000000e+02,1.458716520000000000e+08,-6.652895563044927258e+03
2.760000000000000000e+02,1.458716500000000000e+08,-6.648785112413734169e+03
2.765000000000000000e+02,1.458716460000000000e+08,-6.640564211151347990e+03
2.770000000000000000e+02,1.458716440000000000e+08,-6.636453760586722638e+03
2.775000000000000000e+02,1.458716440000000000e+08,-6.636453760586722638e+03
2.780000000000000000e+02,1.458716380000000000e+08,-6.624122408693143370e+03
2.785000000000000000e+02,1.458716400000000000e+08,-6.628232859324336459e+03
2.790000000000000000e+02,1.458716340000000000e+08,-6.615901507497324928e+03
2.795000000000000000e+02,1.458716340000000000e+08,-6.615901507497324928e+03
