# time,frequency,rangerate
5.150000000000000000e+01,1.458711680000000000e+08,-6.665621686174486968e+03
5.250000000000000000e+01,1.458711660000000000e+08,-6.661511221763863432e+03
5.300000000000000000e+01,1.458711620000000000e+08,-6.653290292876048625e+03
5.350000000000000000e+01,1.458711600000000000e+08,-6.649179828465425089e+03
5.600000000000000000e+01,1.458711540000000000e+08,-6.636848435166986746e+03
5.650000000000000000e+01,1.458711540000000000e+08,-6.636848435166986746e+03
5.700000000000000000e+01,1.458711500000000000e+08,-6.628627506279172849e+03
5.750000000000000000e+01,1.458711520000000000e+08,-6.632737970756363211e+03
5.800000000000000000e+01,1.458711480000000000e+08,-6.624517041868549313e+03
5.850000000000000000e+01,1.458711480000000000e+08,-6.624517041868549313e+03
5.900000000000000000e+01,1.458711420000000000e+08,-6.612185648570110970e+03
5.950000000000000000e+01,1.458711440000000000e+08,-6.616296113047301333e+03
6.000000000000000000e+01,1.458711440000000000e+08,-6.616296113047301333e+03
6.050000000000000000e+01,1.458711400000000000e+08,-6.608075184159487435e+03
6.100000000000000000e+01,1.458711420000000000e+08,-6.612185648570110970e+03
6.150000000000000000e+01,1.458711440000000000e+08,-6.616296113047301333e+03
6.200000000000000000e+01,1.458711400000000000e+08,-6.608075184159487435e+03
6.250000000000000000e+01,1.458711400000000000e+08,-6.608075184159487435e+03
6.300000000000000000e+01,1.458711360000000000e+08,-6.599854255338239454e+03
6.350000000000000000e+01,1.458711360000000000e+08,-6.599854255338239454e+03
6.400000000000000000e+01,1.458711360000000000e+08,-6.599854255338239454e+03
6.450000000000000000e+01,1.458711300000000000e+08,-6.587522862039802021e+03
6.500000000000000000e+01,1.458711320000000000e+08,-6.591633326450425557e+03
6.550000000000000000e+01,1.458711320000000000e+08,-6.591633326450425557e+03
6.600000000000000000e+01,1.458711300000000000e+08,-6.587522862039802021e+03
6.700000000000000000e+01,1.458711300000000000e+08,-6.587522862039802021e+03
6.750000000000000000e+01,1.458711260000000000e+08,-6.579301933151987214e+03
7.100000000000000000e+01,1.458711140000000000e+08,-6.554639146621678265e+03
7.200000000000000000e+01,1.458711140000000000e+08,-6.554639146621678265e+03
7.250000000000000000e+01,1.458711120000000000e+08,-6.550528682144486993e+03
7.300000000000000000e+01,1.458711100000000000e+08,-6.546418217733863457e+03
7.350000000000000000e+01,1.458711120000000000e+08,-6.550528682144486993e+03
7.400000000000000000e+01,1.458711100000000000e+08,-6.546418217733863457e+03
7.450000000000000000e+01,1.458711060000000000e+08,-6.538197288846048650e+03
7.550000000000000000e+01,1.458711040000000000e+08,-6.534086824435425115e+03
7.600000000000000000e+01,1.458711060000000000e+08,-6.538197288846048650e+03
7.700000000000000000e+01,1.458711000000000000e+08,-6.525865895614178044e+03
7.750000000000000000e+01,1.458710980000000000e+08,-6.521755431136986772e+03
7.800000000000000000e+01,1.458711020000000000e+08,-6.529976360024801579e+03
7.850000000000000000e+01,1.458710960000000000e+08,-6.517644966726363236e+03
7.900000000000000000e+01,1.458710960000000000e+08,-6.517644966726363236e+03
7.950000000000000000e+01,1.458710920000000000e+08,-6.509424037905116165e+03
8.050000000000000000e+01,1.458710920000000000e+08,-6.509424037905116165e+03
8.600000000000000000e+01,1.458710780000000000e+08,-6.480650786897615944e+03
8.650000000000000000e+01,1.458710740000000000e+08,-6.472429858009801137e+03
8.700000000000000000e+01,1.458710760000000000e+08,-6.476540322420424673e+03
8.750000000000000000e+01,1.458710720000000000e+08,-6.468319393599177602e+03
9.050000000000000000e+01,1.458710600000000000e+08,-6.443656607002301826e+03
9.150000000000000000e+01,1.458710560000000000e+08,-6.435435678181053845e+03
9.450000000000000000e+01,1.458710500000000000e+08,-6.423104284882616412e+03
9.600000000000000000e+01,1.458710460000000000e+08,-6.414883355994801605e+03
9.650000000000000000e+01,1.458710480000000000e+08,-6.418993820471991967e+03
9.700000000000000000e+01,1.458710420000000000e+08,-6.406662427173554534e+03
9.750000000000000000e+01,1.458710380000000000e+08,-6.398441498285739726e+03
9.800000000000000000e+01,1.458710400000000000e+08,-6.402551962696363262e+03
9.850000000000000000e+01,1.458710380000000000e+08,-6.398441498285739726e+03
9.900000000000000000e+01,1.458710400000000000e+08,-6.402551962696363262e+03
1.015000000000000000e+02,1.458710160000000000e+08,-6.353226389569177627e+03
1.025000000000000000e+02,1.458710080000000000e+08,-6.336784531860115749e+03
1.035000000000000000e+02,1.458710260000000000e+08,-6.373778711755430777e+03
1.040000000000000000e+02,1.458710200000000000e+08,-6.361447318456992434e+03
1.045000000000000000e+02,1.458710180000000000e+08,-6.357336853979801162e+03
1.050000000000000000e+02,1.458710140000000000e+08,-6.349115925158554091e+03
1.070000000000000000e+02,1.458710080000000000e+08,-6.336784531860115749e+03
1.080000000000000000e+02,1.458710060000000000e+08,-6.332674067449492213e+03
1.130000000000000000e+02,1.458709880000000000e+08,-6.295679887554177185e+03
1.135000000000000000e+02,1.458709860000000000e+08,-6.291569423143553649e+03
1.140000000000000000e+02,1.458709840000000000e+08,-6.287458958732930114e+03
1.145000000000000000e+02,1.458709840000000000e+08,-6.287458958732930114e+03
1.150000000000000000e+02,1.458709920000000000e+08,-6.303900816441991992e+03
1.165000000000000000e+02,1.458709800000000000e+08,-6.279238029845115307e+03
1.170000000000000000e+02,1.458709760000000000e+08,-6.271017101023868236e+03
1.175000000000000000e+02,1.458709740000000000e+08,-6.266906636546677873e+03
1.180000000000000000e+02,1.458709760000000000e+08,-6.271017101023868236e+03
1.195000000000000000e+02,1.458709700000000000e+08,-6.258685707725429893e+03
1.200000000000000000e+02,1.458709660000000000e+08,-6.250464778837615995e+03
1.245000000000000000e+02,1.458709480000000000e+08,-6.213470599008868703e+03
1.255000000000000000e+02,1.458709460000000000e+08,-6.209360134598245168e+03
1.260000000000000000e+02,1.458709400000000000e+08,-6.197028741299806825e+03
1.265000000000000000e+02,1.458709420000000000e+08,-6.201139205710430360e+03
1.275000000000000000e+02,1.458709360000000000e+08,-6.188807812411992018e+03
1.305000000000000000e+02,1.458709280000000000e+08,-6.172365954702930139e+03
1.325000000000000000e+02,1.458709180000000000e+08,-6.151813632583244726e+03
1.340000000000000000e+02,1.458709100000000000e+08,-6.135371774874182847e+03
1.375000000000000000e+02,1.458709020000000000e+08,-6.118929917165120969e+03
1.380000000000000000e+02,1.458708960000000000e+08,-6.106598523866682626e+03
1.385000000000000000e+02,1.458708980000000000e+08,-6.110708988277306162e+03
1.390000000000000000e+02,1.458708920000000000e+08,-6.098377594978867819e+03
1.395000000000000000e+02,1.458708900000000000e+08,-6.094267130568244283e+03
1.400000000000000000e+02,1.458708860000000000e+08,-6.086046201746997212e+03
1.405000000000000000e+02,1.458708860000000000e+08,-6.086046201746997212e+03
1.415000000000000000e+02,1.458708760000000000e+08,-6.065493879560744972e+03
1.425000000000000000e+02,1.458708740000000000e+08,-6.061383415150120527e+03
1.430000000000000000e+02,1.458708760000000000e+08,-6.065493879560744972e+03
1.435000000000000000e+02,1.458708720000000000e+08,-6.057272950739496991e+03
1.440000000000000000e+02,1.458708700000000000e+08,-6.053162486262306629e+03
1.445000000000000000e+02,1.458708680000000000e+08,-6.049052021851683094e+03
1.450000000000000000e+02,1.458708660000000000e+08,-6.044941557441058649e+03
1.455000000000000000e+02,1.458708620000000000e+08,-6.036720628553244751e+03
1.460000000000000000e+02,1.458708640000000000e+08,-6.040831093030435113e+03
1.470000000000000000e+02,1.458708580000000000e+08,-6.028499699731996770e+03
1.475000000000000000e+02,1.458708540000000000e+08,-6.020278770844182873e+03
1.480000000000000000e+02,1.458708520000000000e+08,-6.016168306433559337e+03
1.500000000000000000e+02,1.458708420000000000e+08,-5.995615984313873923e+03
1.510000000000000000e+02,1.458708380000000000e+08,-5.987395055426059116e+03
1.525000000000000000e+02,1.458708320000000000e+08,-5.975063662127620773e+03
1.530000000000000000e+02,1.458708300000000000e+08,-5.970953197716997238e+03
1.535000000000000000e+02,1.458708300000000000e+08,-5.970953197716997238e+03
1.540000000000000000e+02,1.458708220000000000e+08,-5.954511340007935360e+03
1.550000000000000000e+02,1.458708200000000000e+08,-5.950400875597311824e+03
1.575000000000000000e+02,1.458708100000000000e+08,-5.929848553411058674e+03
1.580000000000000000e+02,1.458708060000000000e+08,-5.921627624589811603e+03
1.585000000000000000e+02,1.458708040000000000e+08,-5.917517160112620331e+03
1.595000000000000000e+02,1.458707980000000000e+08,-5.905185766880749725e+03
1.600000000000000000e+02,1.458707960000000000e+08,-5.901075302403558453e+03
1.605000000000000000e+02,1.458707940000000000e+08,-5.896964837992934918e+03
1.610000000000000000e+02,1.458707920000000000e+08,-5.892854373582311382e+03
1.615000000000000000e+02,1.458707880000000000e+08,-5.884633444694496575e+03
1.620000000000000000e+02,1.458707840000000000e+08,-5.876412515873249504e+03
1.625000000000000000e+02,1.458707820000000000e+08,-5.872302051396059142e+03
1.630000000000000000e+02,1.458707840000000000e+08,-5.876412515873249504e+03
1.645000000000000000e+02,1.458707740000000000e+08,-5.855860193686997263e+03
1.660000000000000000e+02,1.458707700000000000e+08,-5.847639264865749283e+03
1.705000000000000000e+02,1.458707420000000000e+08,-5.790092762850749750e+03
1.710000000000000000e+02,1.458707400000000000e+08,-5.785982298440126215e+03
1.715000000000000000e+02,1.458707380000000000e+08,-5.781871833962934943e+03
1.720000000000000000e+02,1.458707320000000000e+08,-5.769540440731064336e+03
1.725000000000000000e+02,1.458707300000000000e+08,-5.765429976253873065e+03
1.730000000000000000e+02,1.458707320000000000e+08,-5.769540440731064336e+03
