# time,frequency,rangerate
1.105000000000000000e+02,1.458718340000000000e+08,-7.118917095079656974e+03
1.110000000000000000e+02,1.458718340000000000e+08,-7.118917095079656974e+03
1.140000000000000000e+02,1.458718300000000000e+08,-7.110696191287714100e+03
1.185000000000000000e+02,1.458718320000000000e+08,-7.114806643183685082e+03
1.200000000000000000e+02,1.458718240000000000e+08,-7.098364835666366162e+03
1.205000000000000000e+02,1.458718220000000000e+08,-7.094254383770394270e+03
1.210000000000000000e+02,1.458718260000000000e+08,-7.102475287562338053e+03
1.235000000000000000e+02,1.458718240000000000e+08,-7.098364835666366162e+03
1.245000000000000000e+02,1.458718200000000000e+08,-7.090143931940990115e+03
1.250000000000000000e+02,1.458718220000000000e+08,-7.094254383770394270e+03
1.255000000000000000e+02,1.458718200000000000e+08,-7.090143931940990115e+03
1.260000000000000000e+02,1.458718220000000000e+08,-7.094254383770394270e+03
1.265000000000000000e+02,1.458718180000000000e+08,-7.086033480045018223e+03
1.270000000000000000e+02,1.458718140000000000e+08,-7.077812576319642176e+03
1.315000000000000000e+02,1.458718140000000000e+08,-7.077812576319642176e+03
1.345000000000000000e+02,1.458718100000000000e+08,-7.069591672527699302e+03
1.355000000000000000e+02,1.458718080000000000e+08,-7.065481220631727410e+03
1.360000000000000000e+02,1.458718100000000000e+08,-7.069591672527699302e+03
1.365000000000000000e+02,1.458718100000000000e+08,-7.069591672527699302e+03
1.390000000000000000e+02,1.458718040000000000e+08,-7.057260316906351363e+03
1.400000000000000000e+02,1.458718020000000000e+08,-7.053149865010380381e+03
1.405000000000000000e+02,1.458718060000000000e+08,-7.061370768802323255e+03
1.435000000000000000e+02,1.458718060000000000e+08,-7.061370768802323255e+03
1.440000000000000000e+02,1.458717980000000000e+08,-7.044928961285004334e+03
1.450000000000000000e+02,1.458718040000000000e+08,-7.057260316906351363e+03
1.460000000000000000e+02,1.458718000000000000e+08,-7.049039413180976226e+03
1.465000000000000000e+02,1.458718000000000000e+08,-7.049039413180976226e+03
1.470000000000000000e+02,1.458718000000000000e+08,-7.049039413180976226e+03
1.480000000000000000e+02,1.458717940000000000e+08,-7.036708057493060551e+03
1.485000000000000000e+02,1.458717980000000000e+08,-7.044928961285004334e+03
1.490000000000000000e+02,1.458717900000000000e+08,-7.028487153767684504e+03
1.495000000000000000e+02,1.458717940000000000e+08,-7.036708057493060551e+03
1.500000000000000000e+02,1.458717860000000000e+08,-7.020266250042309366e+03
1.505000000000000000e+02,1.458717880000000000e+08,-7.024376701871713522e+03
1.510000000000000000e+02,1.458717940000000000e+08,-7.036708057493060551e+03
1.515000000000000000e+02,1.458717920000000000e+08,-7.032597605663656395e+03
1.520000000000000000e+02,1.458717940000000000e+08,-7.036708057493060551e+03
1.535000000000000000e+02,1.458717840000000000e+08,-7.016155798146337474e+03
1.540000000000000000e+02,1.458717880000000000e+08,-7.024376701871713522e+03
1.545000000000000000e+02,1.458717900000000000e+08,-7.028487153767684504e+03
1.550000000000000000e+02,1.458717840000000000e+08,-7.016155798146337474e+03
1.555000000000000000e+02,1.458717860000000000e+08,-7.020266250042309366e+03
1.560000000000000000e+02,1.458717880000000000e+08,-7.024376701871713522e+03
1.565000000000000000e+02,1.458717900000000000e+08,-7.028487153767684504e+03
1.570000000000000000e+02,1.458717840000000000e+08,-7.016155798146337474e+03
1.590000000000000000e+02,1.458717880000000000e+08,-7.024376701871713522e+03
1.595000000000000000e+02,1.458717840000000000e+08,-7.016155798146337474e+03
1.600000000000000000e+02,1.458717820000000000e+08,-7.012045346250365583e+03
1.610000000000000000e+02,1.458717820000000000e+08,-7.012045346250365583e+03
1.615000000000000000e+02,1.458717780000000000e+08,-7.003824442524989536e+03
1.630000000000000000e+02,1.458717760000000000e+08,-6.999713990629018554e+03
1.635000000000000000e+02,1.458717740000000000e+08,-6.995603538733046662e+03
1.640000000000000000e+02,1.458717800000000000e+08,-7.007934894354393691e+03
1.645000000000000000e+02,1.458717780000000000e+08,-7.003824442524989536e+03
1.650000000000000000e+02,1.458717720000000000e+08,-6.991493086903642507e+03
1.655000000000000000e+02,1.458717740000000000e+08,-6.995603538733046662e+03
1.660000000000000000e+02,1.458717740000000000e+08,-6.995603538733046662e+03
1.665000000000000000e+02,1.458717700000000000e+08,-6.987382635007670615e+03
1.670000000000000000e+02,1.458717740000000000e+08,-6.995603538733046662e+03
1.690000000000000000e+02,1.458717700000000000e+08,-6.987382635007670615e+03
1.695000000000000000e+02,1.458717680000000000e+08,-6.983272183111698723e+03
1.705000000000000000e+02,1.458717680000000000e+08,-6.983272183111698723e+03
1.725000000000000000e+02,1.458717600000000000e+08,-6.966830375594379802e+03
1.735000000000000000e+02,1.458717580000000000e+08,-6.962719923764975647e+03
1.745000000000000000e+02,1.458717600000000000e+08,-6.966830375594379802e+03
1.750000000000000000e+02,1.458717640000000000e+08,-6.975051279386322676e+03
1.760000000000000000e+02,1.458717640000000000e+08,-6.975051279386322676e+03
1.765000000000000000e+02,1.458717580000000000e+08,-6.962719923764975647e+03
1.775000000000000000e+02,1.458717580000000000e+08,-6.962719923764975647e+03
1.785000000000000000e+02,1.458717500000000000e+08,-6.946278116247655817e+03
1.790000000000000000e+02,1.458717540000000000e+08,-6.954499019973031864e+03
1.795000000000000000e+02,1.458717500000000000e+08,-6.946278116247655817e+03
1.800000000000000000e+02,1.458717540000000000e+08,-6.954499019973031864e+03
1.805000000000000000e+02,1.458717520000000000e+08,-6.950388568077059972e+03
1.810000000000000000e+02,1.458717520000000000e+08,-6.950388568077059972e+03
1.840000000000000000e+02,1.458717440000000000e+08,-6.933946760626308787e+03
1.850000000000000000e+02,1.458717440000000000e+08,-6.933946760626308787e+03
1.855000000000000000e+02,1.458717460000000000e+08,-6.938057212455712943e+03
1.860000000000000000e+02,1.458717380000000000e+08,-6.921615405004960849e+03
1.870000000000000000e+02,1.458717460000000000e+08,-6.938057212455712943e+03
1.875000000000000000e+02,1.458717420000000000e+08,-6.929836308730336896e+03
1.895000000000000000e+02,1.458717380000000000e+08,-6.921615405004960849e+03
1.900000000000000000e+02,1.458717300000000000e+08,-6.905173597487641928e+03
1.905000000000000000e+02,1.458717360000000000e+08,-6.917504953108988957e+03
1.910000000000000000e+02,1.458717340000000000e+08,-6.913394501213017975e+03
1.915000000000000000e+02,1.458717360000000000e+08,-6.917504953108988957e+03
1.920000000000000000e+02,1.458717300000000000e+08,-6.905173597487641928e+03
1.925000000000000000e+02,1.458717280000000000e+08,-6.901063145591670036e+03
1.930000000000000000e+02,1.458717280000000000e+08,-6.901063145591670036e+03
1.935000000000000000e+02,1.458717260000000000e+08,-6.896952693695698144e+03
1.940000000000000000e+02,1.458717280000000000e+08,-6.901063145591670036e+03
1.945000000000000000e+02,1.458717260000000000e+08,-6.896952693695698144e+03
1.950000000000000000e+02,1.458717240000000000e+08,-6.892842241866293989e+03
1.955000000000000000e+02,1.458717240000000000e+08,-6.892842241866293989e+03
1.960000000000000000e+02,1.458717260000000000e+08,-6.896952693695698144e+03
1.970000000000000000e+02,1.458717240000000000e+08,-6.892842241866293989e+03
1.975000000000000000e+02,1.458717220000000000e+08,-6.888731789970322097e+03
1.980000000000000000e+02,1.458717220000000000e+08,-6.888731789970322097e+03
1.995000000000000000e+02,1.458717180000000000e+08,-6.880510886178379224e+03
2.005000000000000000e+02,1.458717220000000000e+08,-6.888731789970322097e+03
2.010000000000000000e+02,1.458717200000000000e+08,-6.884621338074351115e+03
2.015000000000000000e+02,1.458717220000000000e+08,-6.888731789970322097e+03
2.025000000000000000e+02,1.458717180000000000e+08,-6.880510886178379224e+03
2.030000000000000000e+02,1.458717140000000000e+08,-6.872289982453003176e+03
2.045000000000000000e+02,1.458717120000000000e+08,-6.868179530557031285e+03
2.050000000000000000e+02,1.458717140000000000e+08,-6.872289982453003176e+03
2.055000000000000000e+02,1.458717100000000000e+08,-6.864069078727627129e+03
2.060000000000000000e+02,1.458717120000000000e+08,-6.868179530557031285e+03
2.065000000000000000e+02,1.458717100000000000e+08,-6.864069078727627129e+03
2.070000000000000000e+02,1.458717060000000000e+08,-6.855848174935684256e+03
2.075000000000000000e+02,1.458717040000000000e+08,-6.851737723039712364e+03
2.080000000000000000e+02,1.458717040000000000e+08,-6.851737723039712364e+03
2.085000000000000000e+02,1.458717120000000000e+08,-6.868179530557031285e+03
2.105000000000000000e+02,1.458717020000000000e+08,-6.847627271210308209e+03
2.110000000000000000e+02,1.458717140000000000e+08,-6.872289982453003176e+03
2.125000000000000000e+02,1.458716960000000000e+08,-6.835295915588960270e+03
2.130000000000000000e+02,1.458716980000000000e+08,-6.839406367418364425e+03
2.135000000000000000e+02,1.458716920000000000e+08,-6.827075011797017396e+03
2.140000000000000000e+02,1.458716920000000000e+08,-6.827075011797017396e+03
2.145000000000000000e+02,1.458716940000000000e+08,-6.831185463692988378e+03
2.150000000000000000e+02,1.458716940000000000e+08,-6.831185463692988378e+03
2.155000000000000000e+02,1.458716900000000000e+08,-6.822964559901045504e+03
2.160000000000000000e+02,1.458716940000000000e+08,-6.831185463692988378e+03
2.165000000000000000e+02,1.458716880000000000e+08,-6.818854108071641349e+03
2.170000000000000000e+02,1.458716900000000000e+08,-6.822964559901045504e+03
2.175000000000000000e+02,1.458716860000000000e+08,-6.814743656175669457e+03
2.180000000000000000e+02,1.458716800000000000e+08,-6.802412300554322428e+03
2.185000000000000000e+02,1.458716820000000000e+08,-6.806522752450293410e+03
2.190000000000000000e+02,1.458716800000000000e+08,-6.802412300554322428e+03
2.195000000000000000e+02,1.458716780000000000e+08,-6.798301848658350536e+03
2.200000000000000000e+02,1.458716800000000000e+08,-6.802412300554322428e+03
2.205000000000000000e+02,1.458716780000000000e+08,-6.798301848658350536e+03
2.210000000000000000e+02,1.458716780000000000e+08,-6.798301848658350536e+03
2.215000000000000000e+02,1.458716780000000000e+08,-6.798301848658350536e+03
2.220000000000000000e+02,1.458716740000000000e+08,-6.790080944932974489e+03
2.230000000000000000e+02,1.458716720000000000e+08,-6.785970493037002598e+03
2.235000000000000000e+02,1.458716760000000000e+08,-6.794191396762378645e+03
