# time,frequency,rangerate
5.950000000000000000e+01,1.458716820000000000e+08,-6.868220224078178035e+03
6.000000000000000000e+01,1.458716820000000000e+08,-6.868220224078178035e+03
6.050000000000000000e+01,1.458716780000000000e+08,-6.859999318622051760e+03
6.100000000000000000e+01,1.458716800000000000e+08,-6.864109771383398765e+03
6.150000000000000000e+01,1.458716780000000000e+08,-6.859999318622051760e+03
6.250000000000000000e+01,1.458716760000000000e+08,-6.855888865927272491e+03
6.300000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.400000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.450000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.500000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.550000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.600000000000000000e+01,1.458716700000000000e+08,-6.843557507776367856e+03
6.650000000000000000e+01,1.458716740000000000e+08,-6.851778413232493222e+03
6.700000000000000000e+01,1.458716660000000000e+08,-6.835336602320242491e+03
6.950000000000000000e+01,1.458716640000000000e+08,-6.831226149625463222e+03
7.050000000000000000e+01,1.458716580000000000e+08,-6.818894791407990851e+03
7.450000000000000000e+01,1.458716500000000000e+08,-6.802452980562306948e+03
7.550000000000000000e+01,1.458716520000000000e+08,-6.806563433257086217e+03
7.600000000000000000e+01,1.458716440000000000e+08,-6.790121622344834577e+03
7.650000000000000000e+01,1.458716480000000000e+08,-6.798342527800959942e+03
7.700000000000000000e+01,1.458716460000000000e+08,-6.794232075106180673e+03
7.750000000000000000e+01,1.458716460000000000e+08,-6.794232075106180673e+03
7.800000000000000000e+01,1.458716440000000000e+08,-6.790121622344834577e+03
7.850000000000000000e+01,1.458716400000000000e+08,-6.781900716888708303e+03
7.900000000000000000e+01,1.458716400000000000e+08,-6.781900716888708303e+03
7.950000000000000000e+01,1.458716420000000000e+08,-6.786011169650055308e+03
8.000000000000000000e+01,1.458716400000000000e+08,-6.781900716888708303e+03
8.050000000000000000e+01,1.458716380000000000e+08,-6.777790264193929033e+03
8.100000000000000000e+01,1.458716380000000000e+08,-6.777790264193929033e+03
8.150000000000000000e+01,1.458716360000000000e+08,-6.773679811499150674e+03
8.200000000000000000e+01,1.458716360000000000e+08,-6.773679811499150674e+03
8.250000000000000000e+01,1.458716360000000000e+08,-6.773679811499150674e+03
