# time,frequency,rangerate
1.625000000000000000e+02,1.458717160000000000e+08,-7.196945462056393808e+03
1.645000000000000000e+02,1.458717160000000000e+08,-7.196945462056393808e+03
1.660000000000000000e+02,1.458717080000000000e+08,-7.180503636965308033e+03
1.670000000000000000e+02,1.458717040000000000e+08,-7.172282724386481277e+03
1.700000000000000000e+02,1.458717000000000000e+08,-7.164061811874222258e+03
1.720000000000000000e+02,1.458716940000000000e+08,-7.151730443005982124e+03
1.735000000000000000e+02,1.458716940000000000e+08,-7.151730443005982124e+03
1.740000000000000000e+02,1.458716920000000000e+08,-7.147619986783136483e+03
1.750000000000000000e+02,1.458716880000000000e+08,-7.139399074204309727e+03
1.760000000000000000e+02,1.458716860000000000e+08,-7.135288617981464085e+03
1.765000000000000000e+02,1.458716880000000000e+08,-7.139399074204309727e+03
1.770000000000000000e+02,1.458716840000000000e+08,-7.131178161692050708e+03
1.780000000000000000e+02,1.458716860000000000e+08,-7.135288617981464085e+03
1.785000000000000000e+02,1.458716780000000000e+08,-7.118846792890377401e+03
1.790000000000000000e+02,1.458716800000000000e+08,-7.122957249113223952e+03
1.795000000000000000e+02,1.458716800000000000e+08,-7.122957249113223952e+03
1.800000000000000000e+02,1.458716780000000000e+08,-7.118846792890377401e+03
1.805000000000000000e+02,1.458716800000000000e+08,-7.122957249113223952e+03
1.810000000000000000e+02,1.458716800000000000e+08,-7.122957249113223952e+03
1.815000000000000000e+02,1.458716820000000000e+08,-7.127067705402637330e+03
1.820000000000000000e+02,1.458716780000000000e+08,-7.118846792890377401e+03
1.825000000000000000e+02,1.458716780000000000e+08,-7.118846792890377401e+03
1.835000000000000000e+02,1.458716740000000000e+08,-7.110625880311551555e+03
1.840000000000000000e+02,1.458716760000000000e+08,-7.114736336600964933e+03
1.845000000000000000e+02,1.458716720000000000e+08,-7.106515424022138177e+03
1.850000000000000000e+02,1.458716720000000000e+08,-7.106515424022138177e+03
1.855000000000000000e+02,1.458716700000000000e+08,-7.102404967799291626e+03
1.860000000000000000e+02,1.458716720000000000e+08,-7.106515424022138177e+03
1.865000000000000000e+02,1.458716680000000000e+08,-7.098294511509878248e+03
1.870000000000000000e+02,1.458716720000000000e+08,-7.106515424022138177e+03
1.875000000000000000e+02,1.458716680000000000e+08,-7.098294511509878248e+03
1.880000000000000000e+02,1.458716660000000000e+08,-7.094184055220465780e+03
1.890000000000000000e+02,1.458716660000000000e+08,-7.094184055220465780e+03
