# time,frequency,rangerate
2.850000000000000000e+01,1.458714840000000000e+08,-7.497678125134397305e+03
2.900000000000000000e+01,1.458714880000000000e+08,-7.505899058948191851e+03
2.950000000000000000e+01,1.458714800000000000e+08,-7.489457191254035024e+03
3.000000000000000000e+01,1.458714840000000000e+08,-7.497678125134397305e+03
3.100000000000000000e+01,1.458714860000000000e+08,-7.501788592074578446e+03
3.150000000000000000e+01,1.458714840000000000e+08,-7.497678125134397305e+03
3.550000000000000000e+01,1.458714800000000000e+08,-7.489457191254035024e+03
3.600000000000000000e+01,1.458714840000000000e+08,-7.497678125134397305e+03
3.850000000000000000e+01,1.458714780000000000e+08,-7.485346724313853883e+03
4.850000000000000000e+01,1.458714700000000000e+08,-7.468904856553130230e+03
4.900000000000000000e+01,1.458714680000000000e+08,-7.464794389679516826e+03
4.950000000000000000e+01,1.458714700000000000e+08,-7.468904856553130230e+03
5.000000000000000000e+01,1.458714740000000000e+08,-7.477125790433492512e+03
5.050000000000000000e+01,1.458714700000000000e+08,-7.468904856553130230e+03
5.200000000000000000e+01,1.458714680000000000e+08,-7.464794389679516826e+03
5.400000000000000000e+01,1.458714680000000000e+08,-7.464794389679516826e+03
5.600000000000000000e+01,1.458714640000000000e+08,-7.456573455799154544e+03
5.650000000000000000e+01,1.458714600000000000e+08,-7.448352521918793173e+03
5.700000000000000000e+01,1.458714640000000000e+08,-7.456573455799154544e+03
6.200000000000000000e+01,1.458714640000000000e+08,-7.456573455799154544e+03
6.250000000000000000e+01,1.458714600000000000e+08,-7.448352521918793173e+03
6.300000000000000000e+01,1.458714620000000000e+08,-7.452462988858974313e+03
6.350000000000000000e+01,1.458714560000000000e+08,-7.440131588038430891e+03
6.400000000000000000e+01,1.458714620000000000e+08,-7.452462988858974313e+03
6.500000000000000000e+01,1.458714560000000000e+08,-7.440131588038430891e+03
6.550000000000000000e+01,1.458714580000000000e+08,-7.444242054978612032e+03
6.600000000000000000e+01,1.458714600000000000e+08,-7.448352521918793173e+03
6.750000000000000000e+01,1.458714580000000000e+08,-7.444242054978612032e+03
7.000000000000000000e+01,1.458714540000000000e+08,-7.436021121098249751e+03
