# time,frequency,rangerate
5.400000000000000000e+01,1.458710240000000000e+08,-5.585173476393018063e+03
5.500000000000000000e+01,1.458710220000000000e+08,-5.581063022766296854e+03
5.750000000000000000e+01,1.458710040000000000e+08,-5.544068939726400458e+03
5.800000000000000000e+01,1.458710020000000000e+08,-5.539958486033112422e+03
5.950000000000000000e+01,1.458709960000000000e+08,-5.527627125019813320e+03
6.000000000000000000e+01,1.458709920000000000e+08,-5.519406217633236338e+03
6.050000000000000000e+01,1.458709940000000000e+08,-5.523516671326524374e+03
6.100000000000000000e+01,1.458709860000000000e+08,-5.507074856619937236e+03
6.250000000000000000e+01,1.458709780000000000e+08,-5.490633041979916925e+03
6.300000000000000000e+01,1.458709740000000000e+08,-5.482412134593339943e+03
6.950000000000000000e+01,1.458709420000000000e+08,-5.416644875833557307e+03
7.100000000000000000e+01,1.458709380000000000e+08,-5.408423968513548061e+03
7.150000000000000000e+01,1.458709360000000000e+08,-5.404313514820259115e+03
7.200000000000000000e+01,1.458709280000000000e+08,-5.387871700113671977e+03
7.250000000000000000e+01,1.458709280000000000e+08,-5.387871700113671977e+03
7.300000000000000000e+01,1.458709260000000000e+08,-5.383761246486949858e+03
7.350000000000000000e+01,1.458709220000000000e+08,-5.375540339100372876e+03
7.400000000000000000e+01,1.458709180000000000e+08,-5.367319431780362720e+03
7.450000000000000000e+01,1.458709180000000000e+08,-5.367319431780362720e+03
7.500000000000000000e+01,1.458709140000000000e+08,-5.359098524393785738e+03
7.550000000000000000e+01,1.458709120000000000e+08,-5.354988070767063618e+03
7.600000000000000000e+01,1.458709080000000000e+08,-5.346767163380486636e+03
7.650000000000000000e+01,1.458709040000000000e+08,-5.338546256060476480e+03
7.700000000000000000e+01,1.458709000000000000e+08,-5.330325348740466325e+03
7.750000000000000000e+01,1.458709000000000000e+08,-5.330325348740466325e+03
7.800000000000000000e+01,1.458708980000000000e+08,-5.326214895047178288e+03
7.850000000000000000e+01,1.458708960000000000e+08,-5.322104441353889342e+03
7.900000000000000000e+01,1.458708920000000000e+08,-5.313883534033879187e+03
7.950000000000000000e+01,1.458708880000000000e+08,-5.305662626647302204e+03
8.000000000000000000e+01,1.458708860000000000e+08,-5.301552173020580085e+03
8.050000000000000000e+01,1.458708840000000000e+08,-5.297441719327292049e+03
8.100000000000000000e+01,1.458708820000000000e+08,-5.293331265634003103e+03
8.150000000000000000e+01,1.458708760000000000e+08,-5.280999904620704001e+03
8.200000000000000000e+01,1.458708740000000000e+08,-5.276889450993982791e+03
8.300000000000000000e+01,1.458708680000000000e+08,-5.264558089980684599e+03
8.350000000000000000e+01,1.458708680000000000e+08,-5.264558089980684599e+03
8.650000000000000000e+01,1.458708500000000000e+08,-5.227564006874220468e+03
8.700000000000000000e+01,1.458708440000000000e+08,-5.215232645860922275e+03
8.750000000000000000e+01,1.458708440000000000e+08,-5.215232645860922275e+03
8.800000000000000000e+01,1.458708420000000000e+08,-5.211122192234201066e+03
8.850000000000000000e+01,1.458708380000000000e+08,-5.202901284847623174e+03
8.900000000000000000e+01,1.458708360000000000e+08,-5.198790831154335137e+03
8.950000000000000000e+01,1.458708340000000000e+08,-5.194680377527613018e+03
9.000000000000000000e+01,1.458708340000000000e+08,-5.194680377527613018e+03
9.050000000000000000e+01,1.458708260000000000e+08,-5.178238562821025880e+03
9.100000000000000000e+01,1.458708240000000000e+08,-5.174128109127736934e+03
9.150000000000000000e+01,1.458708200000000000e+08,-5.165907201807726778e+03
9.200000000000000000e+01,1.458708140000000000e+08,-5.153575840794428586e+03
9.250000000000000000e+01,1.458708140000000000e+08,-5.153575840794428586e+03
9.300000000000000000e+01,1.458708120000000000e+08,-5.149465387101139640e+03
9.350000000000000000e+01,1.458708080000000000e+08,-5.141244479781129485e+03
9.400000000000000000e+01,1.458708060000000000e+08,-5.137134026087841448e+03
9.450000000000000000e+01,1.458708020000000000e+08,-5.128913118767831293e+03
9.500000000000000000e+01,1.458708020000000000e+08,-5.128913118767831293e+03
9.550000000000000000e+01,1.458707960000000000e+08,-5.116581757754532191e+03
9.600000000000000000e+01,1.458707920000000000e+08,-5.108360850367955209e+03
9.650000000000000000e+01,1.458707900000000000e+08,-5.104250396741233999e+03
9.700000000000000000e+01,1.458707860000000000e+08,-5.096029489354656107e+03
9.750000000000000000e+01,1.458707820000000000e+08,-5.087808582034645951e+03
1.020000000000000000e+02,1.458707540000000000e+08,-5.030262230594874381e+03
1.030000000000000000e+02,1.458707480000000000e+08,-5.017930869581575280e+03
1.035000000000000000e+02,1.458707460000000000e+08,-5.013820415888286334e+03
1.040000000000000000e+02,1.458707420000000000e+08,-5.005599508568276178e+03
1.045000000000000000e+02,1.458707400000000000e+08,-5.001489054874988142e+03
1.050000000000000000e+02,1.458707360000000000e+08,-4.993268147554977986e+03
1.055000000000000000e+02,1.458707360000000000e+08,-4.993268147554977986e+03
1.060000000000000000e+02,1.458707300000000000e+08,-4.980936786541678885e+03
1.065000000000000000e+02,1.458707300000000000e+08,-4.980936786541678885e+03
1.070000000000000000e+02,1.458707220000000000e+08,-4.964494971835091746e+03
1.075000000000000000e+02,1.458707180000000000e+08,-4.956274064515081591e+03
1.080000000000000000e+02,1.458707180000000000e+08,-4.956274064515081591e+03
1.085000000000000000e+02,1.458707140000000000e+08,-4.948053157128504608e+03
1.090000000000000000e+02,1.458707120000000000e+08,-4.943942703501782489e+03
1.095000000000000000e+02,1.458707100000000000e+08,-4.939832249808494453e+03
1.100000000000000000e+02,1.458707060000000000e+08,-4.931611342488484297e+03
1.105000000000000000e+02,1.458707020000000000e+08,-4.923390435101906405e+03
1.110000000000000000e+02,1.458707000000000000e+08,-4.919279981408618369e+03
1.115000000000000000e+02,1.458706980000000000e+08,-4.915169527781897159e+03
1.120000000000000000e+02,1.458706900000000000e+08,-4.898727713075309111e+03
1.165000000000000000e+02,1.458706600000000000e+08,-4.837070908008815422e+03
1.190000000000000000e+02,1.458706400000000000e+08,-4.795966371275630991e+03
1.200000000000000000e+02,1.458706360000000000e+08,-4.787745463889053099e+03
1.210000000000000000e+02,1.458706300000000000e+08,-4.775414102875754907e+03
1.245000000000000000e+02,1.458706080000000000e+08,-4.730199112515848356e+03
1.270000000000000000e+02,1.458705920000000000e+08,-4.697315483102674079e+03
1.275000000000000000e+02,1.458705820000000000e+08,-4.676763214769364822e+03
1.280000000000000000e+02,1.458705760000000000e+08,-4.664431853756066630e+03
1.290000000000000000e+02,1.458705720000000000e+08,-4.656210946369488738e+03
1.295000000000000000e+02,1.458705720000000000e+08,-4.656210946369488738e+03
1.300000000000000000e+02,1.458705720000000000e+08,-4.656210946369488738e+03
1.305000000000000000e+02,1.458705620000000000e+08,-4.635658678036180390e+03
1.310000000000000000e+02,1.458705600000000000e+08,-4.631548224342891444e+03
1.315000000000000000e+02,1.458705580000000000e+08,-4.627437770649602498e+03
1.320000000000000000e+02,1.458705560000000000e+08,-4.623327317022881289e+03
1.325000000000000000e+02,1.458705480000000000e+08,-4.606885502316294151e+03
1.355000000000000000e+02,1.458705240000000000e+08,-4.557560058263099563e+03
1.360000000000000000e+02,1.458705240000000000e+08,-4.557560058263099563e+03
1.395000000000000000e+02,1.458704960000000000e+08,-4.500013706823327084e+03
1.400000000000000000e+02,1.458704900000000000e+08,-4.487682345810027982e+03
1.405000000000000000e+02,1.458704880000000000e+08,-4.483571892116739946e+03
1.410000000000000000e+02,1.458704840000000000e+08,-4.475350984796729790e+03
1.415000000000000000e+02,1.458704800000000000e+08,-4.467130077410151898e+03
1.420000000000000000e+02,1.458704760000000000e+08,-4.458909170090141743e+03
1.425000000000000000e+02,1.458704720000000000e+08,-4.450688262770131587e+03
1.430000000000000000e+02,1.458704680000000000e+08,-4.442467355383554604e+03
1.440000000000000000e+02,1.458704600000000000e+08,-4.426025540676967466e+03
1.445000000000000000e+02,1.458704560000000000e+08,-4.417804633356957311e+03
1.450000000000000000e+02,1.458704520000000000e+08,-4.409583726036947155e+03
1.455000000000000000e+02,1.458704560000000000e+08,-4.417804633356957311e+03
1.460000000000000000e+02,1.458704440000000000e+08,-4.393141911330360017e+03
1.465000000000000000e+02,1.458704420000000000e+08,-4.389031457637071071e+03
1.470000000000000000e+02,1.458704360000000000e+08,-4.376700096623771969e+03
1.475000000000000000e+02,1.458704360000000000e+08,-4.376700096623771969e+03
1.480000000000000000e+02,1.458704300000000000e+08,-4.364368735610473777e+03
1.485000000000000000e+02,1.458704240000000000e+08,-4.352037374597174676e+03
1.495000000000000000e+02,1.458704200000000000e+08,-4.343816467277164520e+03
1.520000000000000000e+02,1.458703980000000000e+08,-4.298601476850691142e+03
1.535000000000000000e+02,1.458703860000000000e+08,-4.273938754824093849e+03
1.550000000000000000e+02,1.458703760000000000e+08,-4.253386486424217765e+03
1.555000000000000000e+02,1.458703700000000000e+08,-4.241055125410918663e+03
1.560000000000000000e+02,1.458703620000000000e+08,-4.224613310770899261e+03
1.565000000000000000e+02,1.458703580000000000e+08,-4.216392403384321369e+03
1.570000000000000000e+02,1.458703580000000000e+08,-4.216392403384321369e+03
1.575000000000000000e+02,1.458703500000000000e+08,-4.199950588677734231e+03
1.580000000000000000e+02,1.458703460000000000e+08,-4.191729681357724075e+03
1.595000000000000000e+02,1.458703320000000000e+08,-4.162956505637837836e+03
1.600000000000000000e+02,1.458703300000000000e+08,-4.158846052011116626e+03
1.605000000000000000e+02,1.458703220000000000e+08,-4.142404237304529488e+03
1.655000000000000000e+02,1.458702820000000000e+08,-4.060195163838159715e+03
1.680000000000000000e+02,1.458702560000000000e+08,-4.006759266091676182e+03
1.685000000000000000e+02,1.458702560000000000e+08,-4.006759266091676182e+03
1.755000000000000000e+02,1.458701960000000000e+08,-3.883445655892121522e+03
1.760000000000000000e+02,1.458701880000000000e+08,-3.867003841185533929e+03
1.765000000000000000e+02,1.458701820000000000e+08,-3.854672480172235282e+03
1.770000000000000000e+02,1.458701800000000000e+08,-3.850562026545514072e+03
1.775000000000000000e+02,1.458701720000000000e+08,-3.834120211838926480e+03
1.780000000000000000e+02,1.458701700000000000e+08,-3.830009758145637988e+03
1.785000000000000000e+02,1.458701640000000000e+08,-3.817678397132339342e+03
1.800000000000000000e+02,1.458701520000000000e+08,-3.793015675105741593e+03
1.805000000000000000e+02,1.458701480000000000e+08,-3.784794767785731892e+03
1.810000000000000000e+02,1.458701420000000000e+08,-3.772463406772432791e+03
