# time,frequency,rangerate
1.860000000000000000e+02,1.458718460000000000e+08,-7.183369994458026667e+03
1.875000000000000000e+02,1.458718420000000000e+08,-7.175149089667574117e+03
1.885000000000000000e+02,1.458718380000000000e+08,-7.166928184810553830e+03
1.940000000000000000e+02,1.458718280000000000e+08,-7.146375922668004023e+03
1.965000000000000000e+02,1.458718240000000000e+08,-7.138155017810983736e+03
1.985000000000000000e+02,1.458718200000000000e+08,-7.129934113020531186e+03
1.995000000000000000e+02,1.458718180000000000e+08,-7.125823660592021042e+03
2.005000000000000000e+02,1.458718200000000000e+08,-7.129934113020531186e+03
2.035000000000000000e+02,1.458718160000000000e+08,-7.121713208163510899e+03
2.050000000000000000e+02,1.458718160000000000e+08,-7.121713208163510899e+03
2.065000000000000000e+02,1.458718140000000000e+08,-7.117602755735001665e+03
2.070000000000000000e+02,1.458718040000000000e+08,-7.097050493592450948e+03
2.125000000000000000e+02,1.458718020000000000e+08,-7.092940041163940805e+03
2.130000000000000000e+02,1.458718000000000000e+08,-7.088829588801998398e+03
2.135000000000000000e+02,1.458718020000000000e+08,-7.092940041163940805e+03
2.160000000000000000e+02,1.458717980000000000e+08,-7.084719136373488254e+03
2.165000000000000000e+02,1.458717960000000000e+08,-7.080608683944978111e+03
2.170000000000000000e+02,1.458717940000000000e+08,-7.076498231516467968e+03
2.175000000000000000e+02,1.458717960000000000e+08,-7.080608683944978111e+03
2.180000000000000000e+02,1.458717920000000000e+08,-7.072387779087958734e+03
2.185000000000000000e+02,1.458717960000000000e+08,-7.080608683944978111e+03
2.190000000000000000e+02,1.458717920000000000e+08,-7.072387779087958734e+03
2.195000000000000000e+02,1.458717880000000000e+08,-7.064166874230938447e+03
2.210000000000000000e+02,1.458717900000000000e+08,-7.068277326659448590e+03
2.215000000000000000e+02,1.458717880000000000e+08,-7.064166874230938447e+03
2.220000000000000000e+02,1.458717880000000000e+08,-7.064166874230938447e+03
2.225000000000000000e+02,1.458717860000000000e+08,-7.060056421802428304e+03
2.230000000000000000e+02,1.458717860000000000e+08,-7.060056421802428304e+03
2.240000000000000000e+02,1.458717820000000000e+08,-7.051835516945408017e+03
2.255000000000000000e+02,1.458717820000000000e+08,-7.051835516945408017e+03
2.260000000000000000e+02,1.458717820000000000e+08,-7.051835516945408017e+03
2.270000000000000000e+02,1.458717820000000000e+08,-7.051835516945408017e+03
2.275000000000000000e+02,1.458717760000000000e+08,-7.039504159726445323e+03
2.280000000000000000e+02,1.458717780000000000e+08,-7.043614612154955466e+03
2.285000000000000000e+02,1.458717760000000000e+08,-7.039504159726445323e+03
2.310000000000000000e+02,1.458717700000000000e+08,-7.027172802440915802e+03
2.320000000000000000e+02,1.458717720000000000e+08,-7.031283254869425946e+03
2.335000000000000000e+02,1.458717660000000000e+08,-7.018951897583895516e+03
2.340000000000000000e+02,1.458717660000000000e+08,-7.018951897583895516e+03
2.345000000000000000e+02,1.458717660000000000e+08,-7.018951897583895516e+03
